r_id	date	duration	name	price	qntysold
32207	4/15/2003	54	Toshiba e310 e-310 Pocket PC PDA Plus++++ 	283	11
40361	4/15/2003	49	NEW HP iPAQ 5455 Pocket PC Bluetooth H5455 	235	5
67912	4/15/2003	60	HP Jornada PDA 520 series! GREAT! PDA 	280	4
87703	4/15/2003	52	Sony Clie PEG-SJ22 FULL!!!!!! 	350	10
53539	4/15/2003	66	HP Jornada HPF1260A Handheld PC 820 680 720 	229	0
17777	4/15/2003	72	HANDSPRING VISOR PRISM + GPS + PAGER 	246	9
37128	4/15/2003	36	Sony Clie` PEG-SJ20 Handheld PDA/Palm 	249	3
23085	4/15/2003	22	"Jornada 548, Socket CF NIC, 16mb CF, more! "	262	13
72502	4/15/2003	6	HP COMPAQ IPAQ 3970 POCKET PC BRAND NEW 	118	1
83817	4/15/2003	1	Wireless Palm VIIx with Case! 	300	15
11650	4/15/2003	88	Palm M125 PDA NEW Never opened 	183	7
22803	4/15/2003	13	"PALM M105, Super!, 8meg, GREAT!! PDA "	273	14
46223	4/15/2003	52	"Palm VII PDA with case, manual, cd, cradle "	204	14
50657	4/15/2003	86	Handspring Visor PDA Handheld W/ VisorPhone 	188	12
74556	4/15/2003	91	SONY TG50 CLIÉ Handheld BRAND NEW SEALED! 	162	5
46387	4/15/2003	46	PALM M515 Color PDA Handheld 16MB 	236	15
17194	4/15/2003	11	PALM IIIXE 8 MB ~ Mint Condition Never Used 	228	14
51357	4/15/2003	35	MINT CONDITION Palm m505 	185	4
51198	4/15/2003	41	"Palm M500 for repair or parts, comes with all "	238	1
74824	4/15/2003	25	** SONY CLIE PEG-SJ20 New Factory Sealed ** 	126	0
70451	4/15/2003	24	Toshiba E740-NW Pocket PC PDA PA317OU-1PO5 	238	3
17126	4/15/2003	12	New Palm Zire Handheld PDA with USB 	158	9
57821	4/15/2003	70	PALM 515 - One of Palm's best PDAs 	237	10
91148	4/15/2003	3	PALM m130 Color PDA NEW Sealed Warranty NR 	347	13
57801	4/15/2003	85	Palm M125 w/ Case and cradle-MINT CONDITION 	217	15
46484	4/15/2003	99	BRAND NEW PALM ZIRE NO RESERVE PALM ZIRE 	172	9
25628	4/15/2003	45	Palm Tungsten T Color Handheld *MINT* 	114	6
59066	4/15/2003	96	"HandSpring TREO 90, GREAT! PDA, w/BONUS! "	146	4
83157	4/15/2003	6	Sony PEG-T615 Color CLIÉ Handheld-Silver 	247	12
60372	4/15/2003	19	Sony Clie SJ20 High Resolution PDA!!! 	212	13
78353	4/15/2003	41	Brand New Sealed Palm Zire PDA Handheld 	236	15
95767	4/15/2003	42	HP JORNADA 430 COLOR POCKET PC MP3 CE PDA 	281	0
27329	4/15/2003	34	Palm IIIe with HotSync Cradle and Software 	321	7
68193	4/15/2003	53	iPAQ COMPLETE COLOR SCREEN *NO RESERVE* 	133	9
24239	4/15/2003	61	Handspring Visor Prism Color PDA L@@K~~ 	190	4
44121	4/15/2003	53	PALM M515 HANDHELD 	285	0
76527	4/15/2003	87	HP Ipaq 5450 for 45 dollars!!! LOOK!!!!! 	129	15
65267	4/15/2003	49	CYBIKO XTREME WIRELESS COMPUTER 	350	6
42768	4/15/2003	9	Palm m130 Handheld 	126	7
80491	4/15/2003	76	NEW Handspring Visor Solo 	183	10
87583	4/15/2003	26	Toshiba e740 (NO RESERVE) 	180	14
72712	4/15/2003	5	Cybiko Wireless Intertainment System 	100	5
31722	4/15/2003	11	Dell Axim X5 Handheld PDA 400MHz 64MB USB 	328	4
98807	4/15/2003	9	Sony CLIE PEG-SL10 PDA NEW Sealed Warranty NR 	326	5
55543	4/15/2003	42	PALM 505 COLOR 8MB LOOSE CHEAP *L@@K* 	216	2
57119	4/15/2003	45	Sony CLIE PEG-SJ33 Palm OS PDA 	217	12
94910	4/15/2003	55	Palm M505 Color Handheld PDA 8MB 	147	0
89978	4/15/2003	96	T-MOBILE RIM BLACKBERRY 5810 PHONE PDA E-MAIL 	332	7
64726	4/15/2003	11	"HP Jornada 820, extras & Targus leather case "	330	4
23305	4/15/2003	56	COMPAQ iPAQ 3630 POCKET PC 	297	13
59827	4/15/2003	6	Handspring Visor Deluxe 	253	0
21089	4/15/2003	76	palm m500 series portable keyboard 	160	5
13393	4/15/2003	17	Palm Vx with lots of extras 	241	4
21468	4/15/2003	27	HP iPAQ 1910 	313	1
89448	4/15/2003	50	Toshiba E740 Pocket PC w/256MB SanDisk SDCard 	250	13
38199	4/15/2003	70	PALM***m100 Handheld 	165	1
98442	4/15/2003	38	"Sharp Personal Organizer YO290P, new "	181	2
64197	4/15/2003	32	FRANKLIN ROLODEX ORGAINZER RF-8003 NIB NR 	121	4
66191	4/15/2003	29	Handspring Visor Deluxe (Palm Compatible) PDA 	224	7
47245	4/15/2003	99	Handspring Visor Deluxe PDA L@@K~~ 	309	9
30509	4/15/2003	14	Sony Clie PEG S 300 	110	8
68607	4/15/2003	29	Palm M100 USED excellent condition nr 	224	13
53544	4/15/2003	84	HP iPAQ POCKET PC h1910 W/ ACCESSORIES 	146	5
45767	4/15/2003	54	PALM IIIe HANDHELD ORGANIZER PDA w/CASE - NR! 	236	2
94088	4/15/2003	93	Brand New in Box- Palm i705 	163	14
13041	4/15/2003	56	Audiovox Maestro 1032 Pocket PC with Extras 	303	1
13899	4/15/2003	55	Like New CLIE PEG-N610C Purple NR 	182	8
42480	4/15/2003	87	SONY Clie PEG-S320 8MB Handheld PDA Complete 	293	15
57080	4/15/2003	5	PALM M125 with Accessories !!LIKE NEW!! 	205	15
62188	4/15/2003	94	Used Palm m505 **No Reserve** 	185	13
60953	4/15/2003	54	Palm III **No Reserve** 	163	4
32973	4/15/2003	85	COMPAQ IPAQ H3835 64MB RETAIL BOX SEALED 	210	11
12917	4/15/2003	74	Palm M100 PDA Nice Good working 	246	0
37499	4/15/2003	55	SONY CLIE PEG-NR70V NX70V PDA CAMERA MP3 PALM 	110	11
63714	4/15/2003	41	New Palm Tungsten W Handheld AT&T SIM 	118	14
27382	4/15/2003	15	Sony Clie PEG- NR70V PDA Digital Camera 	212	0
52035	4/15/2003	26	PALM VIIx 	122	9
53987	4/15/2003	1	Franklin REX-3 PDA In New Condition 	101	8
77974	4/15/2003	77	Palm Pilot III PDA works great! 	123	1
27869	4/15/2003	55	IBM WorkPad C3 [ Palm Vx ] NEW sealed box! 	151	13
38833	4/15/2003	60	NEW FACTORY SEALED! PALM ZIRE HANDHELD PDA NR 	200	9
78281	4/15/2003	4	Visor Prism + Sprint PCS Web Digital Link 	336	3
26638	4/15/2003	43	SONY CLIE PEG-SL10 PDA NEW FACTORY SEALED!!! 	233	7
25276	4/15/2003	89	Visor + Sprint PCS Wireless Web Digital Link 	161	15
37136	4/15/2003	39	= Dell AXIM X5 400 400MHz w/ New PXA255 CPU = 	187	10
40523	4/15/2003	45	Compaq iPaq 3835 Pocket PC - Mint Condition 	232	14
57680	4/15/2003	74	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	113	14
76563	4/15/2003	82	New Dell Axim X5 300 300M Pocket PC PDA &Case 	340	12
66153	4/15/2003	19	Palm M515 Color PDA- LIKE NEW IN OPEN BOX 	110	6
47779	4/15/2003	36	BRAND NEW HP/COMPAQ 5455 With EXTRA'S 	100	0
57539	4/15/2003	18	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	223	10
28900	4/15/2003	14	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	192	2
99115	4/15/2003	11	New Dell Axim X5 300 300M Pocket PC PDA &Case 	130	9
99575	4/15/2003	96	Palm Pilot M515 Color PDA 	125	7
91100	4/15/2003	57	Compaq IPAQ 3765 64MB COLOR PDA Excellent 	194	11
83937	4/15/2003	45	New Dell Axim X5 400 MHZ PDA+USB Cradle+Case! 	347	13
14538	4/15/2003	2	Brand NEW Palm Tungsten T Handheld Bluetooth 	154	14
35048	4/15/2003	46	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	321	2
29597	4/15/2003	53	BRAND NEW DeLL Axim X5 300 Handhelds PDA @@ 	259	5
74809	4/15/2003	42	BRAND NEW - SHARP ZAURUS SL-5500 HANDHELD PDA 	255	5
64480	4/15/2003	45	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	169	8
70270	4/15/2003	92	SHARP ZAURUS SL-5500 Handheld PDA 	222	4
37430	4/15/2003	50	Sharp SL-5500 Zaurus PDA +WARRANTY 	277	11
73021	4/15/2003	17	BRAND NEW Toshiba e335 Pocket PC w/ keyboard 	292	8
58153	4/15/2003	60	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	105	13
49737	4/15/2003	71	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	195	13
34950	4/15/2003	90	Compaq iPAQ 3835 Color Pocket PC *BRAND NEW * 	124	3
35488	4/15/2003	53	COMPAQ IPAQ 3765 W/ TARGUS STOWAWAY KEYBOARD 	219	7
23234	4/15/2003	66	"Compaq iPAQ H3765 PDA, 64MB RAM, 32MB ROM. "	265	14
78294	4/15/2003	22	compaq HP IPAQ 5450 5455 Brand New 	336	11
31014	4/15/2003	24	*NEW* DeLL Axim X5 400 Pocket PC PDA+Cradle 	177	8
98780	4/15/2003	56	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	246	3
19735	4/15/2003	11	*New* SONY Clie PEG-TG50 + Free Leather Case 	199	11
21953	4/15/2003	17	Sony Color CLIE PEG-T615C PDA -OPEN BOX 	300	2
36379	4/15/2003	53	"Palm Vx, PDA, 8Mb w/ Accessories, Like New!! "	220	9
34899	4/15/2003	37	iPAQ 3955 + MANY EXTRAS 	165	13
85196	4/15/2003	9	iPAQ H3630 POCKET PC 2002 32 Mb Color * NEW * 	182	1
48451	4/15/2003	13	Sharp SL-5500 Zaurus PDA +WARRANTY 	180	11
29383	4/15/2003	69	Toshiba Pocket PC e740 Wireless PDA - NEW 	219	4
53614	4/15/2003	35	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	289	2
41216	4/15/2003	77	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	120	6
51527	4/15/2003	95	COMPAQ IPAQ 3955 POCKET PC PDA COLOR H3955 HP 	296	0
73012	4/15/2003	26	SONY CLIE PEG-NR70V Color 16MB PDA / CAMERA 	211	13
16110	4/15/2003	39	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	159	6
12482	4/15/2003	45	HANDSPRING TREO PDA 90 - NEW IN BOX! 	294	12
45592	4/15/2003	64	PALM M130 8MB COLOR PDA ORGANIZER - NEW 	263	2
74888	4/15/2003	68	Palm Pilot M505 Color Handheld PDA 	335	9
68060	4/15/2003	99	Sharp SL-5500 Zaurus PDA +WARRANTY 	326	2
90126	4/15/2003	49	NEW DeLL Axim X5 400 Handhelds PDA w/ Cradle 	232	3
29495	4/15/2003	57	*Brand New** Sharp Zaurus SL-5500 PDA SL5500 	306	13
11842	4/15/2003	93	HP 200LX 1MB In Great Condition 3 Day NoRes 	155	12
66356	4/15/2003	60	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	262	15
99836	4/15/2003	78	PALM M515 COLOR HANDHELD PDA 16 MB. *NR* 	100	7
11880	4/15/2003	56	TOSHIBA E740 HANDHELD PC PDA W/BLUETOOTH 	196	15
90154	4/15/2003	85	Sony Clie PEG-T415 NEW - OPEN BOX 	278	3
18065	4/15/2003	3	SONY PEG-NX70V CLIÉ Brand NEW 	102	6
82740	4/15/2003	11	PALM PILOT ZIRE HandHeld PDA SEALED Retail 	216	5
45819	4/15/2003	6	TOSHIBA E740 HANDHELD PC PDA W/BLUETOOTH 	223	10
35961	4/15/2003	62	Sony PEG-S360 Clie Handheld N/R 	198	8
92825	4/15/2003	43	Brand New Palm Zire Still in Sealed Box ~NR~ 	281	0
57718	4/15/2003	93	Brand New Dell Axim X5 400 MHZ PDA + Cradle 	268	0
93457	4/15/2003	92	HP Jornada 680 Handheld PC WinCE 56k modem 	221	9
54206	4/15/2003	71	New! HP iPaq h1910 1910 Color Pocket PC PDA 	198	5
40790	4/15/2003	89	COMPAQ IPAQ 3835 206MHZ COLOR POCKET PC.*NR* 	214	8
68177	4/15/2003	61	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	203	11
40119	4/15/2003	66	HANDSPRING TREO 90 16MB COLOR PDA-BRAND NEW!! 	102	10
61078	4/15/2003	6	SONY CLIE PEG-NR70 NR70V NR70V/U FOR PARTS NR 	323	9
72044	4/15/2003	20	Compaq iPAQ 3955 Pocket PC *NEW* 	294	3
19417	4/15/2003	37	Compaq iPAQ 3835 Color Pocket PC *BRAND NEW * 	256	4
21455	4/15/2003	27	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	290	8
42564	4/15/2003	83	PALM PILOT 	225	6
49279	4/15/2003	9	"SONY CLIE PEG-NR70 Color 16MB PDA mp3, Tilt "	235	0
27072	4/15/2003	45	Palm m125 In Excellent Working Condition 	265	6
43304	4/15/2003	19	Handspring Visor Prism Color Palm Blue 	242	11
35459	4/15/2003	92	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	218	12
95822	4/15/2003	29	Brand New Retail Version Palm Zire Handheld 	165	6
33364	4/15/2003	98	Brand New Retail Version Palm Zire Handheld 	187	4
52923	4/15/2003	97	PALM PILOT L@@K EXTRAS 	182	8
90400	4/15/2003	57	Brand New Palm Zire Handheld PDA Organizer NR 	125	15
45521	4/15/2003	3	HP JORNADA 568 SERIES POCKET PC 	274	9
89606	4/15/2003	75	Brand New Dell Axim X5 400 mhz 400MHZ PDA 	128	15
24650	4/15/2003	100	Sony PEG-NX70V Color MP3 Playback +Camera *NR 	212	9
94449	4/15/2003	2	Palm M100 Handheld PDA 2 MB - 16 MHz 	171	4
67817	4/15/2003	82	PALM PILOT 	279	12
67002	4/15/2003	73	Sharp SL-5500 Zaurus PDA +WARRANTY 	337	10
13246	4/15/2003	72	Brand New Palm Zire Handheld PDA 	170	11
23912	4/15/2003	66	HANDSPRING TREO 90 16MB COLOR PDA-BRAND NEW!! 	205	6
96073	4/15/2003	33	NEW PALM M130 COLOR Handheld PDA sealed 	336	4
29786	4/15/2003	75	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	288	4
78345	4/15/2003	85	NEW Palm m130 FACTORY SEALED Full Warranty NR 	294	4
59611	4/15/2003	71	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	179	13
51856	4/15/2003	37	HP/COMPAQ iPAQ 5455 NO RESERVE 	285	11
92701	4/15/2003	71	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	236	4
97316	4/15/2003	46	PALM M125 HANDHELD PDA 8MB 	336	15
28080	4/15/2003	50	PALM M505 8MB COLOR PDA EXCELLENT No Reserve 	123	2
31903	4/15/2003	29	Palm Zire Handheld PDA - NEW 	328	15
44917	4/15/2003	80	NEW Matsucom OnHand CLEAR Wrist PC / RuPuter 	260	12
57734	4/15/2003	41	Palm M500 	215	14
47435	4/15/2003	16	PALM M505 COLOR HANDHELD PDA 8 MB 	115	10
52679	4/15/2003	25	New Toshiba E335 Pocket PC w/ keyboard 	287	5
50277	4/15/2003	64	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	274	1
16557	4/15/2003	63	HANDSPRING VISOR PRISM COLOR PDA 8MB Excellen 	283	6
47257	4/15/2003	40	HP Jornada 548 almost new 	350	11
78614	4/15/2003	78	HP Jornada 545 *NO RESERVE* 	248	7
64705	4/15/2003	41	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	214	9
19078	4/15/2003	83	Palm Pilot i705 Handheld PDA No Reserve 	177	13
56619	4/15/2003	32	"E-125 Cassiopeia 32MB, TFT LCD COLOR. "	101	4
54351	4/15/2003	82	Complete Psion 5 package (US 8MB version) 	104	14
40678	4/15/2003	100	SONY CLIE PEG-N760C Original Box GOOD PDA 	330	11
37342	4/15/2003	21	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	103	7
24389	4/15/2003	45	Compaq IPAQ 3975 OPEN BOX - LIKE NEW 	308	6
54450	4/15/2003	57	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	111	1
88198	4/15/2003	15	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	153	10
33968	4/15/2003	58	Compaq iPAQ H3850 with Many Accessories 	341	8
87480	4/15/2003	60	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	228	5
49017	4/15/2003	61	"Visor Deluxe, black, excellent condition, NR! "	100	5
66067	4/15/2003	53	Palm Pilot M130 **SEALED in BOX** Color PDA! 	221	10
87764	4/15/2003	29	Palm IIIC 8mb Color PDA with bonus software 	251	2
88822	4/15/2003	10	Brand New Retail Version Palm Zire Handheld 	131	14
21488	4/15/2003	50	Palm m505 -- COLOR 8MB - SD Slot - Like New! 	244	11
73733	4/15/2003	50	EVEREX FREESTYLE PALM PC 	335	14
58295	4/15/2003	97	Like new Toshiba E310 with Extra 	288	7
94499	4/15/2003	14	PALM M125 HANDHELD PDA 8MB No Reserve 	275	5
61202	4/15/2003	29	"HP Jornada 568 64MB RAM, NR "	155	4
43342	4/15/2003	89	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	255	1
67103	4/15/2003	10	PALM PILOT M125 HANDHELD PDA 8MB 	268	11
12867	4/15/2003	64	"Palm Vx PDA, 8Mb , NR "	237	0
50713	4/15/2003	56	SONY NR70V 	109	11
79910	4/15/2003	25	HANDSPRING TREO 90 COLOR PDA-BRAND NEW!! 	162	2
94799	4/15/2003	18	Like New Palm M100. NO RESERVE! 	127	13
33060	4/15/2003	88	Palm IIIxe Handheld PDA - GREAT/BID NOW!! 	241	2
37029	4/15/2003	72	Palm IIIxe Handheld - Value & Function 	212	13
86902	4/15/2003	94	Palm m500 Package 	292	1
66259	4/15/2003	76	Handspring TREO 90 Color Organizer - New! 	244	8
30533	4/15/2003	49	BRAND NEW Sealed Compaq iPAQ 3955 (SEALED) 	208	9
15514	4/15/2003	84	PALM M130 PDA COLOR! BRAND NEW SEALED NR!!! 	300	7
64977	4/15/2003	55	Sony Palm Peg-S300 W/8MB Stick 	322	7
42359	4/15/2003	87	BRAND NEW...SEALED ZIRE....CHEAP!!!!!! 	191	10
88286	4/15/2003	60	Brand New Palm Zire Still in Sealed Box ~NR~ 	260	6
88876	4/15/2003	82	HP ipaq 5455 PDA w/32MB MMC USED 	313	0
78044	4/15/2003	56	PALM ZIRE HANDHELD PDA ORGANIZER RETAIL L@@K 	296	6
37097	4/15/2003	29	Nextel BlackBerry 6510 Phone 	287	14
60663	4/15/2003	22	"SONY PEG-S320 with Bodyglove, WriteRight "	246	13
69356	4/15/2003	66	Compaq iPaq 3870 *BRAND NEW - SEALED* 	153	6
46271	4/15/2003	7	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	181	1
60469	4/15/2003	93	SONY CLIE PEG-NR70V W/ LOTS OF EXTRAS 	253	9
32539	4/15/2003	12	palm pilot vx looks brand new 	100	4
35128	4/15/2003	31	NEW Sealed Palm IIIXE Palm Pilot NR OS 4.1 	307	0
68166	4/15/2003	21	PALM PILOT M125 HANDHELD PDA 8MB 	254	9
29321	4/15/2003	90	Deluxe in great used condition 	125	13
14376	4/15/2003	20	palmIIIc color works great 	168	4
77043	4/15/2003	68	NEW Compaq iPaq PDA H3970 3970 Pocket PC - UK 	216	8
17485	4/15/2003	23	Palm Pilot IIIc Color Works Perfect 	114	10
39441	4/15/2003	36	Franklin eBookMan EBM-911 eBook Reader NEW 	347	7
36654	4/15/2003	99	Palm Tungsten T handheld 	177	4
94072	4/15/2003	27	palm pilot vx works 	145	6
78854	4/15/2003	63	"Palm IIIc COLOR PDA, similar to m515 m130 "	120	8
50766	4/15/2003	74	palmIIIc color works great 	255	5
84712	4/15/2003	98	SONY CLIE S320 handheld PDA NO RESERVE!!!! 	288	9
42431	4/15/2003	83	Nice Palm M105 With box and accessories 	295	1
65063	4/15/2003	57	NIB HP/COMPAQ 5455 w/ CASE 	344	5
18067	4/15/2003	83	Franklin eBookMan EBM-911 eBook Reader NEW 	117	15
64653	4/15/2003	80	SONY HANDHELD PEG-S300 PERSONAL ENT.ORGNIZER 	117	3
75784	4/15/2003	44	FacSeal SONY CLIE PEG-NX70V PDA Palm Handheld 	192	14
23614	4/15/2003	75	Dell AXIM X5 400 MHZ Advanced Handheld +BONUS 	155	12
30894	4/15/2003	68	Palm m130 Color PDA brand new sealed in box 	252	11
82322	4/15/2003	4	SONY CLIE PEG-NX70V **SEALED * BRAND NEW 	195	9
43519	4/15/2003	32	New Palm M100 PDA 	110	3
35653	4/15/2003	4	New HP iPAQ Pocket PC h1910 1910 Sealed! 	271	10
96985	4/15/2003	31	Belkin Stylus 3-Pack For Palm m500 NR 0.60shp 	277	3
13489	4/15/2003	58	Palm IIIC MUCHO Bundle + Free Ship 	216	14
19927	4/15/2003	32	FRANKLIN EBOOKMAN EBM-911 PDA MP3 *NEW* NIB 	181	15
73631	4/15/2003	31	PALM IIIC BUNDLE NEW MODEM KEYBOARD CASE & CD 	101	0
32258	4/15/2003	78	TOSHIBA E310 Color Pocket PC PDA Handheld 	260	10
57574	4/15/2003	67	SHARP ZAURUS SL-5500 Handheld PDA w/Cradle 	147	10
20147	4/15/2003	26	Dell Axim X5 400MHz w/Travsync Cable & Cradle 	200	10
80084	4/15/2003	100	CASIO CASSIOPEA E-115 HANDHELD PC 	233	15
83886	4/15/2003	20	NEW!! TOSHIBA e335 POCKET PC + $100 REBATE 	283	8
23237	4/15/2003	7	"Palm V w/cradle, metal case, keyboard. "	231	10
14631	4/15/2003	35	PROTEGE PDA PERSONAL ASSISTANT...... NIB...NR 	275	11
15395	4/15/2003	93	PALM IIIc COLOR 8 MB KEYBOARD OS4.1 MORE MINT 	166	11
39651	4/15/2003	24	Palm 3e in used condition 	306	9
94574	4/15/2003	96	"Sharp Zaurus SL-5500 PDA, Linux, 64MB, NEW! "	134	9
86019	4/15/2003	67	SONY CLIE S360 handheld PDA NO RESERVE!!!! 	304	15
44673	4/15/2003	81	Toshiba e335 Pocket PC - Sealed! 	302	1
48180	4/15/2003	32	iPAQ 3635 / 3650 PDA + extras MUST SEE!!! 	309	3
36442	4/15/2003	6	NEW DELL Axim 400Mhz PDA 64MB Cradle USB 	140	11
24264	4/15/2003	51	New PDA Compaq iPaq 3955 H3955 Pocket PC+Case 	154	3
62719	4/15/2003	18	COMPAQ 3600 3630 BROKEN 	197	4
35210	4/15/2003	37	FAB Palm m515 Complete Box w/ Case & Software 	122	15
98436	4/15/2003	72	PALM ORGANIZER PALM PILOT* L@@K*!!! 	131	7
18200	4/15/2003	12	Jornada 680 and 64mb CF 	211	5
75382	4/15/2003	45	PDA Palm Pilot M125 Handheld Factory Seal!!! 	309	7
94149	4/15/2003	78	Toshiba Pocket PC e335 with all the EXTRAS! 	276	7
97940	4/15/2003	77	PALM M100 EXTRAS BONUS SOFTWARE WARRANTY NR 	166	13
18517	4/15/2003	39	NEW PALM IIIc PDA IN ORIGINAL BOX W/ LEATHER 	188	10
19168	4/15/2003	74	Sony CLIE PEG-NR70V w/camara - LIKE NEW! 	294	14
94630	4/15/2003	35	Handspring Visor Delux PDA plus accessories 	211	6
79822	4/15/2003	80	PALM IIIc COLOR 8 MB KEYBOARD OS4.1 MORE MINT 	136	12
98697	4/15/2003	27	PSION 3a Handheld Computer 512K 	262	1
21667	4/15/2003	5	PALM IIIe HANDHELD ORGANIZER PDA w/CASE - NR! 	262	6
70498	4/15/2003	48	Palm M125 PDA with software 	115	11
85483	4/15/2003	96	"HP iPaq H1910, like new, includes Vaja case "	284	11
92980	4/15/2003	7	SEALED: PALM m130 m 130 Color PDA Pilot FREE 	335	15
46404	4/15/2003	80	SYMBOL 111 SPT 1500 With Scan 	311	14
32452	4/15/2003	6	SHARP ZAURUS SL-5000 SL5000 w/ FREE SHIPPING 	345	9
11612	4/15/2003	34	Handspring Visor w/ Magellan GPS Companion 	135	9
78015	4/15/2003	29	Palm M130 COLOR PDA + 8MB MEMORY CARD 	115	9
89643	4/15/2003	95	Sony Clie PEG-NR70V MP3 Camera +128MB PDA 	247	13
20274	4/15/2003	16	POCKET PC PHONE EDITION Unbranded TMobile NR 	331	2
77449	4/15/2003	45	New HP Ipaq 5450 in sealed box! Great Deal! 	150	5
70395	4/15/2003	98	Palm M125 PDA Pocket PC with Leather Case 	279	5
48593	4/15/2003	67	Cybiko PDA - NEW Sealed in Box Clear - Retail 	185	11
35837	4/15/2003	72	IBM Workpad z50 - Like new with extras!!! 	320	14
85810	4/15/2003	90	Compaq Ipaq 3650 Like NEW PPC 2002 /w extras 	166	2
68136	4/15/2003	82	Compaq IPAQ 3765 Pocket PC Cradle+MP3+AC NR!* 	111	10
84699	4/15/2003	98	"Palm Pilot 3x + Cover, Hotsync Case and Soft. "	300	3
89708	4/15/2003	48	Toshiba E335 MINT PDA Pocket PC - Like NEW !! 	317	10
33132	4/15/2003	27	Palm III - Ex. condition w/manuals & software 	230	13
69602	4/15/2003	12	Palm Vx in Box (used) + Travel Cables - NR 	243	11
93211	4/15/2003	28	HP iPAQ Pocket PC H-1910 	102	11
66393	4/15/2003	86	HP 100LX PDA 1mb Pocket Computer 	190	0
95458	4/15/2003	15	Handspring Color Visor Prism 8MB +CD+Stylus * 	329	13
77768	4/15/2003	79	Cybiko PDA - NEW Sealed in Box Clear - Retail 	291	9
32182	4/15/2003	5	New HP Ipaq 5450 in sealed box! Great Deal! 	104	1
65554	4/15/2003	98	Sony Clie PEG-S360 PDA Pocket PC +Accessories 	133	10
81596	4/15/2003	6	Jornada 690 PDA PalmTop Sub Laptop mini PC 	305	14
44998	4/15/2003	70	Palm Pilot VII x Handheld wireless NEW 	182	1
45798	4/15/2003	84	TREO 90 + SD 64 MB Card +Leather Case + Xtras 	148	4
76945	4/15/2003	93	"PALM m515 COLOR PDA, 16meg MINT Condition!! "	135	10
88780	4/15/2003	83	PALM Pilot m130 m 130 COLOR Handheld PDA New! 	242	8
75753	4/15/2003	17	PALM M500 HANDHELD - NEW IN BOX ...Never used 	240	0
96447	4/15/2003	28	New HP Ipaq 5450 in sealed box! Great Deal! 	211	8
37656	4/15/2003	40	IPAQ 3955 Pocket PC (NIB) w/ Accesories 	348	10
84784	4/15/2003	75	Palm Zire Factory Sealed Brand New PDA w/Warr 	136	14
28801	4/15/2003	20	**LIKE NEW** Palm M125 Handheld with EXTRAS! 	119	13
41860	4/15/2003	10	COMPAQ iPAQ 3835 Pocket PC (3 year warranty) 	126	8
28082	4/15/2003	75	Toshiba E-310 (E310) Package - MINT!!! 	136	11
77423	4/15/2003	67	LIKE NEW HP COMPAQ IPAQ H 5455 POCKET PC PDA 	262	4
80932	4/15/2003	41	New Unopened Palm Zire NR!! 	338	0
49100	4/15/2003	64	hp iPAQ Pocket PC h1910 Sealed 1Yr Warranty 	200	12
68470	4/15/2003	21	m130 Palm Handheld PDA 	308	0
78011	4/15/2003	96	New Toshiba E740 + 3 Stylus' 	115	4
78775	4/15/2003	22	Sony Clie PEG-NR70V Palm / MP3 / Camera 	254	4
92213	4/15/2003	82	New unopened Toshiba E740 + 3 Stylus' 	196	8
91276	4/15/2003	59	Palm Tungsten T Package 	221	14
33126	4/15/2003	95	New Palm Vx Cresenda 4.1 OS Bonus CD 	171	12
30745	4/15/2003	14	Barely Used HP Jornada 720 	277	3
49102	4/15/2003	41	NEC MobilePro 790 w/ 56K modem Windows 	194	6
98288	4/15/2003	27	Rand McNally Road Atlas for Palm M-Series 	342	9
72502	4/15/2003	83	Palm M515 PDA Handheld Color Screen 16MB NR!* 	199	15
15754	4/15/2003	48	Visor Prism PDA- Works great/Great Screen 	294	14
